Year,Month,Day,Hour,31297_Bike_Count
2020,6,22,14,1101
2020,6,22,15,1310
2020,6,22,16,1467
2020,6,22,17,1641
2020,6,22,18,1467
2020,6,22,19,1021
2020,6,22,20,713
2020,6,22,21,519
2020,6,22,22,400
2020,6,22,23,208
2020,6,23,0,97
2020,6,23,1,58
2020,6,23,2,19
2020,6,23,3,7
2020,6,23,4,27
2020,6,23,5,143
2020,6,23,6,549
2020,6,23,7,1257
2020,6,23,8,1173
2020,6,23,9,939
2020,6,23,10,847
2020,6,23,11,986
2020,6,23,12,1075
2020,6,23,13,1229
2020,6,23,14,1283
2020,6,23,15,1413
2020,6,23,16,1705
2020,6,23,17,1861
2020,6,23,18,1573
2020,6,23,19,1280
2020,6,23,20,904
2020,6,23,21,579
2020,6,23,22,617
2020,6,23,23,292
2020,6,24,0,155
2020,6,24,1,62
2020,6,24,2,25
2020,6,24,3,9
2020,6,24,4,20
2020,6,24,5,131
2020,6,24,6,556
2020,6,24,7,1310
2020,6,24,8,1240
2020,6,24,9,981
2020,6,24,10,1026
2020,6,24,11,1060
2020,6,24,12,1223
2020,6,24,13,1332
2020,6,24,14,1256
2020,6,24,15,1433
2020,6,24,16,1757
2020,6,24,17,1827
2020,6,24,18,1548
2020,6,24,19,1281
2020,6,24,20,861
2020,6,24,21,790
2020,6,24,22,626
2020,6,24,23,395
2020,6,25,0,225
2020,6,25,1,77
2020,6,25,2,52
2020,6,25,3,26
2020,6,25,4,32
2020,6,25,5,143
2020,6,25,6,518
2020,6,25,7,1265
2020,6,25,8,1181
2020,6,25,9,932
2020,6,25,10,938
2020,6,25,11,989
2020,6,25,12,1087
2020,6,25,13,1193
2020,6,25,14,1286
2020,6,25,15,1429
2020,6,25,16,1756
2020,6,25,17,1722
2020,6,25,18,1588
2020,6,25,19,1175
2020,6,25,20,796
2020,6,25,21,635
2020,6,25,22,532
2020,6,25,23,416
2020,6,26,0,185
2020,6,26,1,96
2020,6,26,2,48
2020,6,26,3,18
2020,6,26,4,24
2020,6,26,5,121
2020,6,26,6,466
2020,6,26,7,1035
2020,6,26,8,1009
2020,6,26,9,942
2020,6,26,10,1079
2020,6,26,11,1059
2020,6,26,12,1231
2020,6,26,13,1264
2020,6,26,14,1371
2020,6,26,15,1386
2020,6,26,16,1374
2020,6,26,17,1338
2020,6,26,18,1463
2020,6,26,19,1254
2020,6,26,20,936
2020,6,26,21,617
2020,6,26,22,603
2020,6,26,23,528
2020,6,27,0,415
2020,6,27,1,317
2020,6,27,2,158
2020,6,27,3,110
2020,6,27,4,41
2020,6,27,5,54
2020,6,27,6,75
2020,6,27,7,154
2020,6,27,8,291
2020,6,27,9,572
2020,6,27,10,753
2020,6,27,11,892
2020,6,27,12,1048
2020,6,27,13,1019
2020,6,27,14,1175
2020,6,27,15,971
2020,6,27,16,772
2020,6,27,17,893
2020,6,27,18,921
2020,6,27,19,914
2020,6,27,20,652
2020,6,27,21,467
2020,6,27,22,384
2020,6,27,23,362
2020,6,28,0,321
2020,6,28,1,284
2020,6,28,2,161
2020,6,28,3,108
2020,6,28,4,81
2020,6,28,5,57
2020,6,28,6,55
2020,6,28,7,91
2020,6,28,8,107
2020,6,28,9,233
2020,6,28,10,315
2020,6,28,11,395
2020,6,28,12,486
2020,6,28,13,582
2020,6,28,14,783
2020,6,28,15,810
2020,6,28,16,767
2020,6,28,17,809
2020,6,28,18,779
2020,6,28,19,648
2020,6,28,20,457
2020,6,28,21,362
2020,6,28,22,288
2020,6,28,23,146
2020,6,29,0,94
2020,6,29,1,33
2020,6,29,2,16
2020,6,29,3,12
2020,6,29,4,20
2020,6,29,5,135
2020,6,29,6,436
2020,6,29,7,974
2020,6,29,8,934
2020,6,29,9,696
2020,6,29,10,691
2020,6,29,11,832
2020,6,29,12,902
2020,6,29,13,885
2020,6,29,14,991
2020,6,29,15,1224
2020,6,29,16,1417
2020,6,29,17,1511
2020,6,29,18,1232
2020,6,29,19,957
2020,6,29,20,621
2020,6,29,21,369
2020,6,29,22,303
2020,6,29,23,200
2020,6,30,0,100
2020,6,30,1,55
2020,6,30,2,33
2020,6,30,3,14
2020,6,30,4,26
2020,6,30,5,140
2020,6,30,6,451
2020,6,30,7,1000
2020,6,30,8,990
2020,6,30,9,745
2020,6,30,10,719
2020,6,30,11,820
2020,6,30,12,927
2020,6,30,13,993
2020,6,30,14,1041
2020,6,30,15,1169
2020,6,30,16,1378
2020,6,30,17,1518
2020,6,30,18,1193
2020,6,30,19,831
2020,6,30,20,607
2020,6,30,21,403
2020,6,30,22,330
2020,6,30,23,205
2020,7,1,0,95
2020,7,1,1,50
2020,7,1,2,22
2020,7,1,3,16
2020,7,1,4,20
2020,7,1,5,108
2020,7,1,6,302
2020,7,1,7,652
2020,7,1,8,695
2020,7,1,9,542
2020,7,1,10,430
2020,7,1,11,566
2020,7,1,12,587
2020,7,1,13,483
2020,7,1,14,469
2020,7,1,15,516
2020,7,1,16,692
2020,7,1,17,870
2020,7,1,18,911
2020,7,1,19,673
2020,7,1,20,487
2020,7,1,21,368
2020,7,1,22,310
2020,7,1,23,184
2020,7,2,0,143
2020,7,2,1,67
2020,7,2,2,43
2020,7,2,3,17
2020,7,2,4,28
2020,7,2,5,139
2020,7,2,6,448
2020,7,2,7,947
2020,7,2,8,1016
2020,7,2,9,860
2020,7,2,10,788
2020,7,2,11,849
2020,7,2,12,917
2020,7,2,13,954
2020,7,2,14,979
2020,7,2,15,1255
2020,7,2,16,1418
2020,7,2,17,1456
2020,7,2,18,1181
2020,7,2,19,913
2020,7,2,20,546
2020,7,2,21,351
2020,7,2,22,377
2020,7,2,23,250
2020,7,3,0,113
2020,7,3,1,62
2020,7,3,2,26
2020,7,3,3,14
2020,7,3,4,25
2020,7,3,5,122
2020,7,3,6,426
2020,7,3,7,779
2020,7,3,8,831
2020,7,3,9,777
2020,7,3,10,745
2020,7,3,11,783
2020,7,3,12,934
2020,7,3,13,1088
2020,7,3,14,1099
2020,7,3,15,1135
2020,7,3,16,1217
2020,7,3,17,1268
2020,7,3,18,1205
2020,7,3,19,992
2020,7,3,20,640
2020,7,3,21,517
2020,7,3,22,408
2020,7,3,23,403
2020,7,4,0,304
2020,7,4,1,211
2020,7,4,2,86
2020,7,4,3,67
2020,7,4,4,57
2020,7,4,5,59
2020,7,4,6,67
2020,7,4,7,134
2020,7,4,8,274
2020,7,4,9,465
2020,7,4,10,636
2020,7,4,11,897
2020,7,4,12,996
2020,7,4,13,995
2020,7,4,14,913
2020,7,4,15,801
2020,7,4,16,791
2020,7,4,17,850
2020,7,4,18,762
2020,7,4,19,764
2020,7,4,20,467
2020,7,4,21,314
2020,7,4,22,258
2020,7,4,23,266
2020,7,5,0,204
2020,7,5,1,161
2020,7,5,2,132
2020,7,5,3,89
2020,7,5,4,35
2020,7,5,5,39
2020,7,5,6,32
2020,7,5,7,54
2020,7,5,8,79
2020,7,5,9,195
2020,7,5,10,292
2020,7,5,11,347
2020,7,5,12,328
2020,7,5,13,366
2020,7,5,14,385
2020,7,5,15,360
2020,7,5,16,426
2020,7,5,17,621
2020,7,5,18,605
2020,7,5,19,525
2020,7,5,20,408
2020,7,5,21,334
2020,7,5,22,229
2020,7,5,23,142
2020,7,6,0,60
2020,7,6,1,31
2020,7,6,2,13
2020,7,6,3,9
2020,7,6,4,16
2020,7,6,5,112
2020,7,6,6,411
2020,7,6,7,880
2020,7,6,8,850
2020,7,6,9,692
2020,7,6,10,701
2020,7,6,11,742
2020,7,6,12,776
2020,7,6,13,609
2020,7,6,14,769
2020,7,6,15,891
2020,7,6,16,1078
2020,7,6,17,1047
2020,7,6,18,962
2020,7,6,19,704
2020,7,6,20,484
2020,7,6,21,308
2020,7,6,22,243
2020,7,6,23,162
2020,7,7,0,91
2020,7,7,1,34
2020,7,7,2,15
2020,7,7,3,12
2020,7,7,4,22
2020,7,7,5,118
2020,7,7,6,449
2020,7,7,7,966
2020,7,7,8,951
2020,7,7,9,779
2020,7,7,10,800
2020,7,7,11,797
2020,7,7,12,871
2020,7,7,13,908
2020,7,7,14,950
2020,7,7,15,932
2020,7,7,16,1298
2020,7,7,17,1473
2020,7,7,18,1233
2020,7,7,19,848
2020,7,7,20,627
2020,7,7,21,413
2020,7,7,22,342
2020,7,7,23,175
2020,7,8,0,83
2020,7,8,1,60
2020,7,8,2,26
2020,7,8,3,9
2020,7,8,4,9
2020,7,8,5,108
2020,7,8,6,326
2020,7,8,7,725
2020,7,8,8,778
2020,7,8,9,614
2020,7,8,10,595
2020,7,8,11,642
2020,7,8,12,742
2020,7,8,13,778
2020,7,8,14,851
2020,7,8,15,845
2020,7,8,16,1099
2020,7,8,17,1111
2020,7,8,18,1075
2020,7,8,19,843
2020,7,8,20,527
2020,7,8,21,390
2020,7,8,22,347
2020,7,8,23,202
2020,7,9,0,125
2020,7,9,1,61
2020,7,9,2,33
2020,7,9,3,25
2020,7,9,4,16
2020,7,9,5,110
2020,7,9,6,293
2020,7,9,7,614
2020,7,9,8,715
2020,7,9,9,548
2020,7,9,10,490
2020,7,9,11,511
2020,7,9,12,670
2020,7,9,13,640
2020,7,9,14,782
2020,7,9,15,804
2020,7,9,16,1004
2020,7,9,17,1081
2020,7,9,18,1014
2020,7,9,19,744
2020,7,9,20,460
2020,7,9,21,302
2020,7,9,22,304
2020,7,9,23,183
2020,7,10,0,115
2020,7,10,1,55
2020,7,10,2,17
2020,7,10,3,17
2020,7,10,4,17
2020,7,10,5,101
2020,7,10,6,353
2020,7,10,7,697
2020,7,10,8,695
2020,7,10,9,623
2020,7,10,10,655
2020,7,10,11,653
2020,7,10,12,759
2020,7,10,13,819
2020,7,10,14,928
2020,7,10,15,919
2020,7,10,16,991
2020,7,10,17,970
2020,7,10,18,987
2020,7,10,19,773
2020,7,10,20,518
2020,7,10,21,327
2020,7,10,22,318
2020,7,10,23,262
2020,7,11,0,236
2020,7,11,1,168
2020,7,11,2,100
2020,7,11,3,57
2020,7,11,4,22
2020,7,11,5,48
2020,7,11,6,71
2020,7,11,7,147
2020,7,11,8,281
2020,7,11,9,463
2020,7,11,10,679
2020,7,11,11,837
2020,7,11,12,892
2020,7,11,13,886
2020,7,11,14,1117
2020,7,11,15,930
2020,7,11,16,952
2020,7,11,17,818
2020,7,11,18,850
2020,7,11,19,681
2020,7,11,20,579
2020,7,11,21,359
2020,7,11,22,327
2020,7,11,23,277
2020,7,12,0,255
2020,7,12,1,165
2020,7,12,2,101
2020,7,12,3,100
2020,7,12,4,54
2020,7,12,5,41
2020,7,12,6,53
2020,7,12,7,66
2020,7,12,8,115
2020,7,12,9,264
2020,7,12,10,414
2020,7,12,11,487
2020,7,12,12,574
2020,7,12,13,753
2020,7,12,14,801
2020,7,12,15,888
2020,7,12,16,957
2020,7,12,17,907
2020,7,12,18,807
2020,7,12,19,612
2020,7,12,20,492
2020,7,12,21,357
2020,7,12,22,248
2020,7,12,23,125
2020,7,13,0,77
2020,7,13,1,18
2020,7,13,2,14
2020,7,13,3,8
2020,7,13,4,17
2020,7,13,5,113
2020,7,13,6,405
2020,7,13,7,848
2020,7,13,8,806
2020,7,13,9,715
2020,7,13,10,702
2020,7,13,11,716
2020,7,13,12,935
2020,7,13,13,917
2020,7,13,14,1066
2020,7,13,15,1157
2020,7,13,16,1523
2020,7,13,17,1446
2020,7,13,18,1290
2020,7,13,19,936
2020,7,13,20,671
2020,7,13,21,471
2020,7,13,22,382
2020,7,13,23,172
2020,7,14,0,85
2020,7,14,1,52
2020,7,14,2,17
2020,7,14,3,6
2020,7,14,4,16
2020,7,14,5,117
2020,7,14,6,390
2020,7,14,7,897
2020,7,14,8,860
2020,7,14,9,743
2020,7,14,10,693
2020,7,14,11,728
2020,7,14,12,824
2020,7,14,13,729
2020,7,14,14,926
2020,7,14,15,903
2020,7,14,16,969
2020,7,14,17,931
2020,7,14,18,895
2020,7,14,19,597
2020,7,14,20,402
2020,7,14,21,278
2020,7,14,22,256
2020,7,14,23,127
2020,7,15,0,70
2020,7,15,1,45
2020,7,15,2,20
2020,7,15,3,10
2020,7,15,4,8
2020,7,15,5,117
2020,7,15,6,352
2020,7,15,7,703
2020,7,15,8,786
2020,7,15,9,651
2020,7,15,10,702
2020,7,15,11,806
2020,7,15,12,896
2020,7,15,13,931
2020,7,15,14,1075
2020,7,15,15,1061
2020,7,15,16,1315
2020,7,15,17,1361
2020,7,15,18,1288
2020,7,15,19,874
2020,7,15,20,603
2020,7,15,21,442
2020,7,15,22,418
2020,7,15,23,235
2020,7,16,0,144
2020,7,16,1,113
2020,7,16,2,53
2020,7,16,3,29
2020,7,16,4,15
2020,7,16,5,106
2020,7,16,6,368
2020,7,16,7,798
2020,7,16,8,761
2020,7,16,9,652
2020,7,16,10,646
2020,7,16,11,616
2020,7,16,12,735
2020,7,16,13,778
2020,7,16,14,848
2020,7,16,15,1025
2020,7,16,16,1224
2020,7,16,17,1339
2020,7,16,18,1163
2020,7,16,19,882
2020,7,16,20,536
2020,7,16,21,438
2020,7,16,22,370
2020,7,16,23,202
2020,7,17,0,127
2020,7,17,1,71
2020,7,17,2,44
2020,7,17,3,4
2020,7,17,4,17
2020,7,17,5,110
2020,7,17,6,321
2020,7,17,7,759
2020,7,17,8,704
2020,7,17,9,675
2020,7,17,10,716
2020,7,17,11,745
2020,7,17,12,854
2020,7,17,13,950
2020,7,17,14,1058
2020,7,17,15,1094
2020,7,17,16,1116
2020,7,17,17,1142
2020,7,17,18,1097
2020,7,17,19,980
2020,7,17,20,667
2020,7,17,21,454
2020,7,17,22,403
2020,7,17,23,315
2020,7,18,0,288
2020,7,18,1,201
2020,7,18,2,95
2020,7,18,3,74
2020,7,18,4,57
2020,7,18,5,58
2020,7,18,6,68
2020,7,18,7,203
2020,7,18,8,236
2020,7,18,9,486
2020,7,18,10,770
2020,7,18,11,914
2020,7,18,12,971
2020,7,18,13,966
2020,7,18,14,1098
2020,7,18,15,991
2020,7,18,16,1015
2020,7,18,17,971
2020,7,18,18,974
2020,7,18,19,854
2020,7,18,20,642
2020,7,18,21,463
2020,7,18,22,391
2020,7,18,23,311
2020,7,19,0,275
2020,7,19,1,222
2020,7,19,2,131
2020,7,19,3,86
2020,7,19,4,52
2020,7,19,5,55
2020,7,19,6,50
2020,7,19,7,80
2020,7,19,8,106
2020,7,19,9,304
2020,7,19,10,453
2020,7,19,11,506
2020,7,19,12,567
2020,7,19,13,745
2020,7,19,14,803
2020,7,19,15,794
2020,7,19,16,844
2020,7,19,17,836
2020,7,19,18,796
2020,7,19,19,661
2020,7,19,20,507
2020,7,19,21,394
2020,7,19,22,267
2020,7,19,23,145
2020,7,20,0,66
2020,7,20,1,30
2020,7,20,2,26
2020,7,20,3,12
2020,7,20,4,15
2020,7,20,5,84
2020,7,20,6,365
2020,7,20,7,744
2020,7,20,8,736
2020,7,20,9,567
2020,7,20,10,624
2020,7,20,11,645
2020,7,20,12,776
2020,7,20,13,827
2020,7,20,14,925
2020,7,20,15,1095
2020,7,20,16,1250
2020,7,20,17,1373
2020,7,20,18,1233
2020,7,20,19,821
2020,7,20,20,609
2020,7,20,21,469
2020,7,20,22,316
2020,7,20,23,162
2020,7,21,0,104
2020,7,21,1,58
2020,7,21,2,24
2020,7,21,3,7
2020,7,21,4,14
2020,7,21,5,116
2020,7,21,6,416
2020,7,21,7,855
2020,7,21,8,960
2020,7,21,9,688
2020,7,21,10,665
2020,7,21,11,793
2020,7,21,12,840
2020,7,21,13,877
2020,7,21,14,976
2020,7,21,15,1110
2020,7,21,16,1311
2020,7,21,17,1518
2020,7,21,18,1363
2020,7,21,19,921
2020,7,21,20,674
2020,7,21,21,482
2020,7,21,22,402
2020,7,21,23,209
2020,7,22,0,96
2020,7,22,1,55
2020,7,22,2,36
2020,7,22,3,17
2020,7,22,4,19
2020,7,22,5,118
2020,7,22,6,413
2020,7,22,7,848
2020,7,22,8,889
2020,7,22,9,698
2020,7,22,10,792
2020,7,22,11,871
2020,7,22,12,923
2020,7,22,13,930
2020,7,22,14,899
2020,7,22,15,1093
2020,7,22,16,1294
2020,7,22,17,1333
2020,7,22,18,1221
2020,7,22,19,891
2020,7,22,20,567
2020,7,22,21,489
2020,7,22,22,346
2020,7,22,23,226
2020,7,23,0,153
2020,7,23,1,60
2020,7,23,2,36
2020,7,23,3,25
2020,7,23,4,21
2020,7,23,5,124
2020,7,23,6,422
2020,7,23,7,869
2020,7,23,8,845
2020,7,23,9,708
2020,7,23,10,754
2020,7,23,11,757
2020,7,23,12,840
2020,7,23,13,799
2020,7,23,14,1022
2020,7,23,15,1166
2020,7,23,16,1341
2020,7,23,17,1404
2020,7,23,18,1316
2020,7,23,19,1001
2020,7,23,20,772
2020,7,23,21,551
2020,7,23,22,420
2020,7,23,23,288
2020,7,24,0,193
2020,7,24,1,79
2020,7,24,2,43
2020,7,24,3,37
2020,7,24,4,20
2020,7,24,5,113
2020,7,24,6,346
2020,7,24,7,681
2020,7,24,8,694
2020,7,24,9,547
2020,7,24,10,663
2020,7,24,11,698
2020,7,24,12,784
2020,7,24,13,835
2020,7,24,14,974
2020,7,24,15,975
2020,7,24,16,1006
2020,7,24,17,945
2020,7,24,18,837
2020,7,24,19,748
2020,7,24,20,522
2020,7,24,21,353
2020,7,24,22,269
2020,7,24,23,313
2020,7,25,0,241
2020,7,25,1,204
2020,7,25,2,89
2020,7,25,3,69
2020,7,25,4,34
2020,7,25,5,54
2020,7,25,6,64
2020,7,25,7,139
2020,7,25,8,216
2020,7,25,9,420
2020,7,25,10,637
2020,7,25,11,799
2020,7,25,12,882
2020,7,25,13,869
2020,7,25,14,896
2020,7,25,15,755
2020,7,25,16,784
2020,7,25,17,731
2020,7,25,18,716
2020,7,25,19,625
2020,7,25,20,468
2020,7,25,21,280
2020,7,25,22,272
2020,7,25,23,264
2020,7,26,0,231
2020,7,26,1,165
2020,7,26,2,136
2020,7,26,3,78
2020,7,26,4,42
2020,7,26,5,39
2020,7,26,6,34
2020,7,26,7,73
2020,7,26,8,55
2020,7,26,9,181
2020,7,26,10,262
2020,7,26,11,349
2020,7,26,12,476
2020,7,26,13,586
2020,7,26,14,695
2020,7,26,15,702
2020,7,26,16,768
2020,7,26,17,729
2020,7,26,18,675
2020,7,26,19,567
2020,7,26,20,489
2020,7,26,21,320
2020,7,26,22,229
2020,7,26,23,118
2020,7,27,0,59
2020,7,27,1,27
2020,7,27,2,10
2020,7,27,3,10
2020,7,27,4,13
2020,7,27,5,115
2020,7,27,6,402
2020,7,27,7,807
2020,7,27,8,816
2020,7,27,9,647
2020,7,27,10,645
2020,7,27,11,664
2020,7,27,12,720
2020,7,27,13,671
2020,7,27,14,670
2020,7,27,15,846
2020,7,27,16,1176
2020,7,27,17,1230
2020,7,27,18,995
2020,7,27,19,682
2020,7,27,20,460
2020,7,27,21,356
2020,7,27,22,249
2020,7,27,23,168
2020,7,28,0,80
2020,7,28,1,42
2020,7,28,2,20
2020,7,28,3,8
2020,7,28,4,18
2020,7,28,5,124
2020,7,28,6,412
2020,7,28,7,832
2020,7,28,8,847
2020,7,28,9,644
2020,7,28,10,623
2020,7,28,11,712
2020,7,28,12,810
2020,7,28,13,773
2020,7,28,14,946
2020,7,28,15,1036
2020,7,28,16,1332
2020,7,28,17,1391
2020,7,28,18,1232
2020,7,28,19,896
2020,7,28,20,605
2020,7,28,21,437
2020,7,28,22,326
2020,7,28,23,185
2020,7,29,0,112
2020,7,29,1,47
2020,7,29,2,19
2020,7,29,3,10
2020,7,29,4,18
2020,7,29,5,121
2020,7,29,6,388
2020,7,29,7,831
2020,7,29,8,939
2020,7,29,9,744
2020,7,29,10,740
2020,7,29,11,921
2020,7,29,12,915
2020,7,29,13,1088
2020,7,29,14,1031
2020,7,29,15,1051
2020,7,29,16,1336
2020,7,29,17,1413
2020,7,29,18,1257
2020,7,29,19,887
2020,7,29,20,676
2020,7,29,21,480
2020,7,29,22,392
2020,7,29,23,253
2020,7,30,0,111
2020,7,30,1,77
2020,7,30,2,52
2020,7,30,3,25
2020,7,30,4,28
2020,7,30,5,124
2020,7,30,6,430
2020,7,30,7,888
2020,7,30,8,846
2020,7,30,9,732
2020,7,30,10,726
2020,7,30,11,765
2020,7,30,12,888
2020,7,30,13,941
2020,7,30,14,1143
2020,7,30,15,1208
2020,7,30,16,1465
2020,7,30,17,1501
2020,7,30,18,1399
2020,7,30,19,1024
2020,7,30,20,713
2020,7,30,21,519
2020,7,30,22,437
2020,7,30,23,265
2020,7,31,0,122
2020,7,31,1,85
2020,7,31,2,30
2020,7,31,3,18
2020,7,31,4,28
2020,7,31,5,137
2020,7,31,6,343
2020,7,31,7,754
2020,7,31,8,781
2020,7,31,9,724
2020,7,31,10,753
2020,7,31,11,799
2020,7,31,12,1001
2020,7,31,13,1073
2020,7,31,14,1250
2020,7,31,15,1133
2020,7,31,16,1183
2020,7,31,17,1162
2020,7,31,18,1132
2020,7,31,19,975
2020,7,31,20,763
2020,7,31,21,545
2020,7,31,22,448
2020,7,31,23,395
2020,8,1,0,323
2020,8,1,1,244
2020,8,1,2,121
2020,8,1,3,88
2020,8,1,4,36
2020,8,1,5,69
2020,8,1,6,59
2020,8,1,7,186
2020,8,1,8,238
2020,8,1,9,399
2020,8,1,10,662
2020,8,1,11,609
2020,8,1,12,772
2020,8,1,13,835
2020,8,1,14,903
2020,8,1,15,898
2020,8,1,16,863
2020,8,1,17,871
2020,8,1,18,815
2020,8,1,19,679
2020,8,1,20,603
2020,8,1,21,388
2020,8,1,22,361
2020,8,1,23,269
2020,8,2,0,213
2020,8,2,1,199
2020,8,2,2,117
2020,8,2,3,89
2020,8,2,4,53
2020,8,2,5,51
2020,8,2,6,55
2020,8,2,7,65
2020,8,2,8,103
2020,8,2,9,254
2020,8,2,10,371
2020,8,2,11,493
2020,8,2,12,628
2020,8,2,13,652
2020,8,2,14,827
2020,8,2,15,797
2020,8,2,16,799
2020,8,2,17,672
2020,8,2,18,689
2020,8,2,19,566
2020,8,2,20,431
2020,8,2,21,316
2020,8,2,22,191
2020,8,2,23,127
2020,8,3,0,54
2020,8,3,1,60
2020,8,3,2,9
2020,8,3,3,6
2020,8,3,4,14
2020,8,3,5,126
2020,8,3,6,437
2020,8,3,7,896
2020,8,3,8,839
2020,8,3,9,639
2020,8,3,10,715
2020,8,3,11,770
2020,8,3,12,770
2020,8,3,13,856
2020,8,3,14,999
2020,8,3,15,1119
2020,8,3,16,1346
2020,8,3,17,1391
2020,8,3,18,1197
2020,8,3,19,885
2020,8,3,20,566
2020,8,3,21,362
2020,8,3,22,287
2020,8,3,23,152
2020,8,4,0,82
2020,8,4,1,45
2020,8,4,2,18
2020,8,4,3,20
2020,8,4,4,15
2020,8,4,5,122
2020,8,4,6,415
2020,8,4,7,996
2020,8,4,8,938
2020,8,4,9,717
2020,8,4,10,716
2020,8,4,11,730
2020,8,4,12,853
2020,8,4,13,896
2020,8,4,14,1062
2020,8,4,15,1254
2020,8,4,16,1460
2020,8,4,17,1488
2020,8,4,18,1353
2020,8,4,19,928
2020,8,4,20,661
2020,8,4,21,507
2020,8,4,22,407
2020,8,4,23,239
2020,8,5,0,148
2020,8,5,1,57
2020,8,5,2,39
2020,8,5,3,20
2020,8,5,4,17
2020,8,5,5,133
2020,8,5,6,454
2020,8,5,7,961
2020,8,5,8,987
2020,8,5,9,833
2020,8,5,10,815
2020,8,5,11,984
2020,8,5,12,1088
2020,8,5,13,998
2020,8,5,14,1125
2020,8,5,15,1195
2020,8,5,16,1439
2020,8,5,17,1538
2020,8,5,18,1409
2020,8,5,19,1008
2020,8,5,20,770
2020,8,5,21,621
2020,8,5,22,501
2020,8,5,23,268
2020,8,6,0,152
2020,8,6,1,82
2020,8,6,2,62
2020,8,6,3,26
2020,8,6,4,16
2020,8,6,5,137
2020,8,6,6,447
2020,8,6,7,971
2020,8,6,8,931
2020,8,6,9,796
2020,8,6,10,762
2020,8,6,11,839
2020,8,6,12,961
2020,8,6,13,987
2020,8,6,14,1092
2020,8,6,15,1228
2020,8,6,16,1394
2020,8,6,17,1469
2020,8,6,18,1404
2020,8,6,19,1100
2020,8,6,20,815
2020,8,6,21,628
2020,8,6,22,478
2020,8,6,23,254
2020,8,7,0,187
2020,8,7,1,90
2020,8,7,2,38
2020,8,7,3,23
2020,8,7,4,27
2020,8,7,5,150
2020,8,7,6,389
2020,8,7,7,839
2020,8,7,8,882
2020,8,7,9,797
2020,8,7,10,789
2020,8,7,11,835
2020,8,7,12,996
2020,8,7,13,1087
2020,8,7,14,1084
2020,8,7,15,1125
2020,8,7,16,1048
2020,8,7,17,1128
2020,8,7,18,1098
2020,8,7,19,970
2020,8,7,20,737
2020,8,7,21,594
2020,8,7,22,433
2020,8,7,23,376
2020,8,8,0,293
2020,8,8,1,210
2020,8,8,2,111
2020,8,8,3,87
2020,8,8,4,51
2020,8,8,5,68
2020,8,8,6,90
2020,8,8,7,159
2020,8,8,8,319
2020,8,8,9,580
2020,8,8,10,867
2020,8,8,11,841
2020,8,8,12,882
2020,8,8,13,949
2020,8,8,14,875
2020,8,8,15,850
2020,8,8,16,767
2020,8,8,17,807
2020,8,8,18,859
2020,8,8,19,832
2020,8,8,20,667
2020,8,8,21,541
2020,8,8,22,329
2020,8,8,23,392
2020,8,9,0,303
2020,8,9,1,188
2020,8,9,2,125
2020,8,9,3,75
2020,8,9,4,58
2020,8,9,5,43
2020,8,9,6,76
2020,8,9,7,99
2020,8,9,8,197
2020,8,9,9,303
2020,8,9,10,461
2020,8,9,11,548
2020,8,9,12,619
2020,8,9,13,555
2020,8,9,14,686
2020,8,9,15,602
2020,8,9,16,577
2020,8,9,17,731
2020,8,9,18,647
2020,8,9,19,423
2020,8,9,20,388
2020,8,9,21,333
2020,8,9,22,237
2020,8,9,23,124
2020,8,10,0,64
2020,8,10,1,21
2020,8,10,2,5
2020,8,10,3,7
2020,8,10,4,20
2020,8,10,5,174
2020,8,10,6,484
2020,8,10,7,1017
2020,8,10,8,1038
2020,8,10,9,813
2020,8,10,10,807
2020,8,10,11,807
2020,8,10,12,878
2020,8,10,13,840
2020,8,10,14,996
2020,8,10,15,1212
2020,8,10,16,1355
2020,8,10,17,1381
2020,8,10,18,1179
2020,8,10,19,877
2020,8,10,20,700
2020,8,10,21,546
2020,8,10,22,404
2020,8,10,23,179
2020,8,11,0,120
2020,8,11,1,61
2020,8,11,2,17
2020,8,11,3,15
2020,8,11,4,22
2020,8,11,5,163
2020,8,11,6,497
2020,8,11,7,1116
2020,8,11,8,1095
2020,8,11,9,839
2020,8,11,10,809
2020,8,11,11,856
2020,8,11,12,964
2020,8,11,13,989
2020,8,11,14,1023
2020,8,11,15,1212
2020,8,11,16,1484
2020,8,11,17,1448
2020,8,11,18,1381
2020,8,11,19,975
2020,8,11,20,727
2020,8,11,21,548
2020,8,11,22,389
2020,8,11,23,255
2020,8,12,0,107
2020,8,12,1,68
2020,8,12,2,34
2020,8,12,3,8
2020,8,12,4,20
2020,8,12,5,159
2020,8,12,6,524
2020,8,12,7,1602
2020,8,12,8,1101
2020,8,12,9,913
2020,8,12,10,967
2020,8,12,11,965
2020,8,12,12,1111
2020,8,12,13,1239
2020,8,12,14,1099
2020,8,12,15,1178
2020,8,12,16,1404
2020,8,12,17,1516
2020,8,12,18,1456
2020,8,12,19,1059
2020,8,12,20,770
2020,8,12,21,617
2020,8,12,22,428
2020,8,12,23,297
2020,8,13,0,149
2020,8,13,1,68
2020,8,13,2,33
2020,8,13,3,35
2020,8,13,4,28
2020,8,13,5,149
2020,8,13,6,532
2020,8,13,7,1540
2020,8,13,8,1058
2020,8,13,9,797
2020,8,13,10,727
2020,8,13,11,903
2020,8,13,12,1058
2020,8,13,13,1111
2020,8,13,14,1076
2020,8,13,15,1144
2020,8,13,16,1421
